web-scraper-order,web-scraper-start-url,linki,linki-href
"1630625562-965","https://www.msn.com/en-us/Sports","The inside story on the new Wilson Blade racket being used by Stefanos…
                            
                                    


                Tennis365","https://www.msn.com/en-us/sports/tennis/the-inside-story-on-the-new-wilson-blade-racket-being-used-by-stefanos-tsitsipas-at-the-us-open/ar-AANZ5Eo"
"1630625562-276","https://www.msn.com/en-us/Sports","Ravens re-sign Pernell McPhee after waiving veteran OLB
                            
                                    


                Pro Football Rumors","https://www.msn.com/en-us/sports/nfl/ravens-re-sign-pernell-mcphee-after-waiving-veteran-olb/ar-AAO1VVp"
"1630625562-572","https://www.msn.com/en-us/Sports","White Sox Minor League Update: September 1, 2021
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/mlb/white-sox-minor-league-update-september-1-2021/ar-AAO0gi8"
"1630625562-778","https://www.msn.com/en-us/Sports","Vaccination status matters to the NFL, so why is it forcing teams…
                        The NFL Players Association says it has opened “an investigation” — whatever that entails — into Urban Meyer telling the truth and acknowledging that vaccination status was taken into consideration during final roster cuts this week. “That was part of the [decision-making process],” the…
                            
                                    


                Yahoo! Sports","https://www.msn.com/en-us/sports/nfl/vaccination-status-matters-to-the-nfl-so-why-is-it-forcing-teams-to-pretend-otherwise/ar-AANZECv"
"1630625562-1003","https://www.msn.com/en-us/Sports","Video
                            
                        5 Things to know about New York Giants OL Ben Bredeson
                            
                                    


                Giants Country on FanNation","https://www.msn.com/en-us/sports/nfl/5-things-to-know-about-new-york-giants-ol-ben-bredeson/vi-AANZdFP"
"1630625562-720","https://www.msn.com/en-us/Sports","Paul Nicholls' assistant Harry Derham to set up as a trainer
                            
                                    


                Daily Mail","https://www.msn.com/en-us/sports/more-sports/paul-nicholls-assistant-harry-derham-to-set-up-as-a-trainer/ar-AANZJO8"
"1630625562-897","https://www.msn.com/en-us/Sports","W Series crash at Spa would have been deadly without Halo but also…
                            
                                    


                The i","https://www.msn.com/en-us/sports/more-sports/w-series-crash-at-spa-would-have-been-deadly-without-halo-but-also-shows-resilience-of-drivers-says-ceo/ar-AANZ7HF"
"1630625562-277","https://www.msn.com/en-us/Sports","Pernell McPhee back with Ravens
                        The first time Pernell McPhee left the Ravens, it took him four years to return. It was a much shorter absence for the linebacker the second time around. The Ravens announced McPhee has re-signed with the team after being cut on Tuesday. McPhee takes one of the roster spots opened when wide receivers Rashod Bateman [more]
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nfl/pernell-mcphee-back-with-ravens/ar-AAO2ceE"
"1630625562-922","https://www.msn.com/en-us/Sports","Clemson head coach Dabo Swinney offers thoughts on COVID-19…
                            
                                    


                Larry Brown Sports","https://www.msn.com/en-us/sports/ncaafb/clemson-head-coach-dabo-swinney-offers-thoughts-on-covid-19-vaccine/ar-AANZmbP"
"1630625562-741","https://www.msn.com/en-us/Sports","Tony Romo Names Team ‘No One’ Will Want To Play
                        Earlier this week, the New England Patriots finally made a decision between former NFL MVP quarterback Cam Newton and rookie quarterback Mac Jones. After a tough battle in camp, the No. 15 overall pick established himself as the starting quarterback. Head coach Bill Belichick announced as much…
                            
                                    


                The Spun","https://www.msn.com/en-us/sports/nfl/tony-romo-names-team-no-one-will-want-to-play/ar-AANZO7y"
"1630625562-212","https://www.msn.com/en-us/Sports","New York Yankees Announcer Had Life Saved During Flood
                        The New York City area dealt with terrible flooding last night after getting hit with the remnants of Hurricane Ida. That made for a terrifying situation for those trying to drive home last night, including New York Yankees broadcaster John Sterling. The Yankees scored a big win at the Los Angeles Angels on…
                            
                                    


                The Spun","https://www.msn.com/en-us/sports/mlb/new-york-yankees-announcer-had-life-saved-during-flood/ar-AAO2dct"
"1630625562-549","https://www.msn.com/en-us/Sports","Photos
                            
                        Adam@home by Rob Harrell
                            
                                    


                GoComics","https://www.msn.com/en-us/entertainment/comics/adam-at-home-by-rob-harrell/ss-AAO0SuK"
"1630625562-369","https://www.msn.com/en-us/Sports","Previewing Western Michigan, Talking Don Brown's Downfall, Cade…
                            
                                    


                Wolverine Digest on FanNation","https://www.msn.com/en-us/sports/ncaafb/previewing-western-michigan-talking-don-browns-downfall-cade-mcnamara-as-a-qb/ar-AAO1KQP"
"1630625562-808","https://www.msn.com/en-us/Sports","UNC Football vs. Virginia Tech: X-Factor
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/ncaafb/unc-football-vs-virginia-tech-x-factor/ar-AANZnv0"
"1630625562-602","https://www.msn.com/en-us/Sports","Gerrit Cole shuts down Angels: AL Cy Young Power Rankings
                        New York Yankees ace Gerrit Cole put himself back at the top of the AL Cy Young power rankings with a 15-strikeout game against the Angels. The race for the AL Cy Young is entering the final stretch with a handful of contenders in the running. One of those challengers just made a big statement...
                            
                                    


                Fansided","https://www.msn.com/en-us/sports/mlb/gerrit-cole-shuts-down-angels-al-cy-young-power-rankings/ar-AAO0c8s"
"1630625562-210","https://www.msn.com/en-us/Sports","Big 12 considering expansion with BYU, UCF, Cincinnati, Houston
                            
                                    


                Larry Brown Sports","https://www.msn.com/en-us/sports/ncaafb/big-12-considering-expansion-with-byu-ucf-cincinnati-houston/ar-AAO2dfs"
"1630625562-827","https://www.msn.com/en-us/Sports","Dabo Swinney Shares Honest Admission On The ‘Alliance’
                        Earlier this month, an “alliance” between the ACC, Big Ten and Pac-12 dominated the headlines as it signaled a major shift in college athletics. The decision from the three major conferences appeared to be in response to the SEC adding Texas and Oklahoma – in the near future. The new alliance will reportedly…
                            
                                    


                The Spun","https://www.msn.com/en-us/sports/ncaafb/dabo-swinney-shares-honest-admission-on-the-alliance/ar-AANZu1V"
